user_id,country,kyc_status,account_age_days,device_count,ip_risk_score,total_transaction_amount,transaction_count,avg_transaction_amount,std_transaction_amount,unique_counterparty_countries,days_since_last_tx,anomaly_score,is_anomaly
u0971,NG,failed,732,1,0.73,166425.01,78,2133.6539743589747,2017.6994276337616,10,5,0.14024913678408163,False
u0972,CN,passed,311,7,0.73,117234.33,62,1890.8762903225806,1690.7397456339463,10,1,0.17582504081278977,False
u0973,IN,passed,779,8,0.51,197560.08,78,2532.8215384615382,2846.8452858910678,10,0,0.0499305842184834,False
u0974,IN,passed,412,6,0.96,126294.06,46,2745.5230434782607,2356.736526106358,10,0,0.07728901473024896,False
u0975,RU,passed,552,4,0.92,137417.75,68,2020.8492647058824,2332.2657156823307,10,2,0.13999954368491913,False
u0976,DE,passed,639,6,0.39,85310.75,49,1741.0357142857142,1595.3010225502899,10,0,0.16274383933808723,False
u0977,NG,passed,515,1,0.63,32062.82,21,1526.8009523809524,1194.9106181087552,9,7,0.10260386329823484,False
u0978,DE,passed,199,6,0.75,36837.23,20,1841.8615000000002,1391.3636920899053,9,3,0.11617217408194941,False
u0979,IR,passed,514,9,0.43,171959.05000000002,92,1869.1201086956523,1929.7740594062118,10,1,0.15993328929847833,False
u0980,IN,passed,701,3,0.57,33390.84,14,2385.06,1889.7217598162636,7,4,0.08063950789108698,False
u0981,CN,passed,69,3,0.88,37668.38,20,1883.4189999999999,2239.767349496959,7,3,0.0604573885160089,False
u0982,US,passed,934,4,0.24,197929.65,93,2128.275806451613,2355.1232274518693,10,3,0.09227344438589014,False
u0983,SA,failed,899,7,0.54,155054.87,75,2067.3982666666666,2039.9398547965804,10,1,0.15864145706431226,False
u0984,IR,failed,54,5,0.11,142148.98,71,2002.098309859155,2488.250586861027,10,2,0.09502813077030342,False
u0985,IN,passed,727,5,0.93,127644.78,70,1823.4968571428572,1837.0437228870396,10,6,0.12900147923823968,False
u0986,SA,passed,630,8,0.27,21458.67,14,1532.7621428571426,1677.5952031138022,7,3,0.09132328038929999,False
u0987,DE,passed,852,4,0.64,73846.48,42,1758.2495238095237,1589.9363944555776,10,4,0.14819469136554203,False
u0988,US,passed,667,4,0.94,69754.92,36,1937.6366666666665,1607.4683610198988,10,1,0.1433785233424148,False
u0989,FR,failed,38,8,0.47,155907.73,83,1878.406385542169,1729.4023048451882,10,0,0.14134010950760612,False
u0990,DE,failed,548,8,0.78,153346.07,71,2159.8038028169017,1704.9398774103163,10,2,0.1611699356335456,False
u0991,FR,passed,266,1,0.99,17988.29,10,1798.8290000000002,1603.5091792513485,7,34,-0.007360093791639932,True
u0992,US,failed,792,1,0.92,82975.19,41,2023.7851219512195,1849.572612806972,10,8,0.12848588474193007,False
u0993,IR,passed,615,7,0.99,85809.76,44,1950.221818181818,1688.7907657025478,10,4,0.14622142747680505,False
u0994,CN,passed,415,2,0.58,133939.23,60,2232.3205000000003,2637.700244951725,9,5,0.09070625326019338,False
u0995,US,failed,435,4,0.23,75486.75,36,2096.8541666666665,2124.6244236494736,10,8,0.15576606073025795,False
u0996,DE,passed,199,3,0.69,101081.68,43,2350.7367441860465,2290.012295156971,9,3,0.10836452213929998,False
u0997,IN,passed,851,3,0.45,156525.3,78,2006.7346153846152,2409.7502760194516,10,11,0.08622365700857104,False
u0998,SA,passed,641,5,0.96,156460.49,82,1908.0547560975608,1933.0003103218216,10,0,0.13852751359053733,False
u0999,IN,passed,308,2,0.18,118255.36,66,1791.7478787878788,1663.2847010627127,10,1,0.16281951134446848,False
