tx_id,user_id,timestamp,tx_type,amount_usd,counterparty_country
tx_u0006_79206,u0006,2025-01-11 12:14:49,deposit,1732.43,FR
tx_u0006_59448,u0006,2025-01-26 14:09:40,trade,977.82,IR
tx_u0006_45837,u0006,2025-02-11 09:10:30,deposit,440.1,NG
tx_u0006_39617,u0006,2025-01-11 20:43:26,deposit,339.13,BR
tx_u0006_731,u0006,2025-04-12 11:05:29,withdraw,734.59,RU
tx_u0006_51418,u0006,2025-05-19 00:07:27,trade,5160.35,DE
tx_u0006_77734,u0006,2025-05-09 17:54:57,trade,965.46,IR
tx_u0006_18948,u0006,2025-05-12 07:48:05,trade,185.97,DE
tx_u0006_10335,u0006,2025-06-03 13:46:11,deposit,2880.4,IR
tx_u0006_96902,u0006,2025-02-06 02:00:55,deposit,439.48,SA
tx_u0006_65558,u0006,2025-04-24 00:56:29,deposit,743.05,US
tx_u0006_99060,u0006,2025-06-03 12:38:46,withdraw,196.46,RU
tx_u0006_53838,u0006,2025-02-26 01:53:26,withdraw,2949.08,BR
tx_u0006_66272,u0006,2025-06-11 14:25:56,deposit,3371.07,CN
tx_u0006_63173,u0006,2025-05-11 01:58:13,deposit,2913.85,IN
tx_u0006_73740,u0006,2025-01-16 22:37:01,withdraw,3682.81,FR
tx_u0006_62150,u0006,2025-06-20 15:50:05,withdraw,1416.75,CN
tx_u0006_34106,u0006,2025-03-20 17:35:53,withdraw,2662.02,BR
tx_u0006_36243,u0006,2025-04-19 12:40:20,trade,8698.15,BR
tx_u0006_41769,u0006,2025-05-18 13:34:58,trade,405.13,IN
tx_u0006_9173,u0006,2025-01-25 02:52:18,trade,6185.78,IR
tx_u0006_46325,u0006,2025-06-12 23:33:32,deposit,701.06,DE
tx_u0006_99122,u0006,2025-05-22 19:11:27,trade,4941.16,DE
tx_u0006_50480,u0006,2025-01-27 17:52:12,deposit,546.5,NG
tx_u0006_72066,u0006,2025-05-26 01:14:17,withdraw,4252.85,US
tx_u0006_45384,u0006,2025-03-16 09:10:30,trade,4412.91,CN
tx_u0006_88614,u0006,2025-01-02 03:07:21,withdraw,512.2,RU
tx_u0006_14874,u0006,2025-04-19 04:11:13,deposit,1346.85,SA
tx_u0006_67244,u0006,2025-03-31 18:01:07,trade,1220.97,CN
tx_u0006_38795,u0006,2025-03-20 16:45:33,deposit,1174.77,FR
tx_u0006_41065,u0006,2025-06-05 20:46:37,deposit,724.05,US
tx_u0006_27085,u0006,2025-01-19 14:48:59,withdraw,164.4,SA
tx_u0006_42977,u0006,2025-02-19 01:35:36,withdraw,1261.35,DE
tx_u0006_20190,u0006,2025-02-01 05:08:17,trade,229.06,SA
tx_u0006_36614,u0006,2025-04-23 01:32:27,trade,1041.3,FR
tx_u0006_97772,u0006,2025-04-12 18:17:23,deposit,1040.94,FR
tx_u0006_54920,u0006,2025-04-22 09:40:47,withdraw,689.54,RU
tx_u0006_95272,u0006,2025-04-29 12:17:26,trade,4578.83,NG
tx_u0006_52723,u0006,2025-03-25 11:37:06,trade,1043.36,US
tx_u0006_18059,u0006,2025-04-21 17:34:56,deposit,733.27,DE
tx_u0006_65434,u0006,2025-04-08 11:06:59,deposit,2464.21,BR
tx_u0006_23629,u0006,2025-05-18 03:00:11,withdraw,2640.87,FR
tx_u0006_76117,u0006,2025-03-03 14:26:03,deposit,738.75,RU
tx_u0006_20837,u0006,2025-02-25 17:45:18,deposit,2676.87,CN
tx_u0007_18594,u0007,2025-05-15 22:29:44,withdraw,814.34,BR
tx_u0007_90417,u0007,2025-02-21 03:16:58,deposit,3080.77,DE
tx_u0007_52649,u0007,2025-02-25 00:03:18,withdraw,720.24,BR
tx_u0007_85742,u0007,2025-03-25 08:01:12,withdraw,5874.39,NG
tx_u0007_51846,u0007,2025-01-08 02:52:52,withdraw,574.01,IN
tx_u0007_80372,u0007,2025-01-10 10:53:11,deposit,4736.17,SA
tx_u0007_48428,u0007,2025-01-07 10:59:32,deposit,318.69,SA
tx_u0007_13848,u0007,2025-01-03 19:14:50,deposit,5560.71,IR
tx_u0007_75797,u0007,2025-05-27 01:38:44,withdraw,1272.92,IN
tx_u0007_30040,u0007,2025-03-07 17:51:13,withdraw,233.68,IR
tx_u0007_8115,u0007,2025-04-15 05:02:43,deposit,980.77,FR
tx_u0007_37186,u0007,2025-06-14 16:06:18,deposit,226.29,US
tx_u0007_98897,u0007,2025-02-25 06:31:22,withdraw,548.2,DE
tx_u0007_96696,u0007,2025-05-29 13:15:35,deposit,1735.23,CN
tx_u0007_39523,u0007,2025-05-17 12:03:19,withdraw,2107.16,RU
tx_u0007_18281,u0007,2025-05-11 14:02:10,trade,1744.59,FR
tx_u0007_60250,u0007,2025-05-17 11:16:22,trade,515.32,US
tx_u0007_25493,u0007,2025-06-20 17:55:49,trade,1034.41,DE
tx_u0007_74411,u0007,2025-02-09 07:47:29,trade,576.31,RU
tx_u0007_81684,u0007,2025-03-25 22:37:06,deposit,105.73,DE
tx_u0007_67802,u0007,2025-05-02 13:37:36,withdraw,260.64,FR
tx_u0007_51606,u0007,2025-03-16 03:47:18,trade,2856.24,RU
tx_u0007_99461,u0007,2025-01-13 09:51:56,withdraw,4.03,BR
tx_u0007_68864,u0007,2025-02-20 17:19:17,withdraw,1727.17,SA
tx_u0007_43004,u0007,2025-03-27 07:02:53,trade,116.08,IN
tx_u0007_27543,u0007,2025-02-10 17:11:52,deposit,857.3,CN
tx_u0007_40561,u0007,2025-01-26 09:13:03,deposit,6481.3,DE
tx_u0007_55086,u0007,2025-03-03 19:40:55,withdraw,56.86,IR
tx_u0007_49978,u0007,2025-04-12 09:09:47,trade,6589.3,SA
tx_u0007_96831,u0007,2025-04-16 23:46:16,deposit,1324.24,CN
tx_u0007_7872,u0007,2025-01-07 08:53:35,deposit,772.31,SA
tx_u0007_16082,u0007,2025-02-11 01:20:02,withdraw,610.07,SA
tx_u0007_84354,u0007,2025-04-14 15:01:29,withdraw,249.31,US
tx_u0007_54029,u0007,2025-05-11 22:59:56,trade,2051.49,CN
tx_u0007_78231,u0007,2025-04-27 19:59:59,withdraw,1803.62,IR
tx_u0007_58924,u0007,2025-06-18 12:48:36,deposit,2284.98,US
tx_u0007_90629,u0007,2025-04-16 01:19:47,withdraw,1468.88,SA
tx_u0007_67938,u0007,2025-05-31 18:43:25,trade,2311.07,BR
tx_u0007_42615,u0007,2025-05-03 09:13:11,trade,1103.52,US
tx_u0007_36466,u0007,2025-06-14 08:14:46,trade,2451.9,SA
tx_u0008_33573,u0008,2025-06-22 03:30:08,deposit,5037.58,RU
tx_u0008_81556,u0008,2025-04-01 09:30:42,trade,2127.83,NG
tx_u0008_71386,u0008,2025-03-20 05:16:24,withdraw,4723.83,NG
tx_u0008_47672,u0008,2025-01-29 19:19:55,withdraw,2565.7,NG
tx_u0008_31356,u0008,2025-01-04 22:42:17,withdraw,1072.75,DE
tx_u0008_97901,u0008,2025-03-21 00:34:57,withdraw,3551.9,DE
tx_u0008_81312,u0008,2025-04-02 15:48:33,trade,4006.95,IN
tx_u0008_73676,u0008,2025-02-21 17:03:24,trade,1062.19,FR
tx_u0008_80997,u0008,2025-01-21 20:11:50,deposit,1998.25,FR
tx_u0008_37618,u0008,2025-06-16 14:22:49,trade,533.2,CN
tx_u0008_29057,u0008,2025-04-19 04:29:28,trade,47.5,CN
tx_u0008_71652,u0008,2025-01-06 10:10:25,deposit,541.21,IN
tx_u0008_54488,u0008,2025-05-14 22:05:02,withdraw,1184.41,CN
tx_u0008_79099,u0008,2025-05-07 13:14:34,trade,263.52,NG
tx_u0008_73064,u0008,2025-02-01 05:28:33,deposit,1385.67,SA
tx_u0008_49846,u0008,2025-01-18 14:07:55,trade,4633.48,BR
tx_u0008_24234,u0008,2025-01-04 04:15:08,trade,3443.72,IR
tx_u0008_33679,u0008,2025-03-30 19:07:05,withdraw,135.82,NG
tx_u0008_11196,u0008,2025-03-03 06:52:57,deposit,799.69,CN
tx_u0008_13831,u0008,2025-06-22 05:24:27,trade,3619.79,DE
tx_u0008_31610,u0008,2025-04-27 12:30:20,withdraw,4585.39,DE
tx_u0008_21038,u0008,2025-04-05 07:59:57,deposit,1928.11,CN
tx_u0008_12607,u0008,2025-01-09 17:59:27,withdraw,2075.1,RU
tx_u0008_51440,u0008,2025-04-17 06:30:44,trade,2520.7,IR
tx_u0008_19069,u0008,2025-02-08 02:26:17,withdraw,1642.15,US
tx_u0008_89081,u0008,2025-02-19 12:04:50,withdraw,1885.1,CN
tx_u0008_54343,u0008,2025-04-10 01:39:42,trade,5806.75,BR
tx_u0008_73519,u0008,2025-03-04 02:48:08,trade,2510.56,NG
tx_u0008_80970,u0008,2025-03-30 02:18:53,withdraw,468.1,IR
tx_u0008_43459,u0008,2025-05-22 04:33:09,trade,1912.9,BR
tx_u0008_20061,u0008,2025-02-04 13:43:22,deposit,9178.45,CN
tx_u0008_23442,u0008,2025-03-02 08:23:33,trade,302.88,BR
tx_u0008_7692,u0008,2025-04-18 01:35:54,trade,2223.02,NG
tx_u0008_34123,u0008,2025-01-05 19:26:08,trade,155.17,IN
tx_u0008_79436,u0008,2025-05-28 17:11:48,withdraw,302.65,SA
tx_u0008_27067,u0008,2025-06-03 21:45:16,trade,178.58,DE
tx_u0008_26483,u0008,2025-05-11 21:19:13,deposit,1371.48,IN
tx_u0008_25587,u0008,2025-02-10 18:49:12,deposit,1051.75,SA
tx_u0008_7669,u0008,2025-03-08 19:33:01,withdraw,2373.47,FR
tx_u0008_17748,u0008,2025-04-30 04:15:52,deposit,3395.56,RU
tx_u0008_47475,u0008,2025-03-21 19:33:56,withdraw,682.86,IR
tx_u0008_69253,u0008,2025-02-10 03:37:02,trade,101.88,BR
tx_u0008_72299,u0008,2025-03-21 15:47:43,trade,6131.83,DE
tx_u0008_86776,u0008,2025-05-06 17:45:14,trade,2012.36,NG
tx_u0008_99126,u0008,2025-03-15 15:19:31,trade,1058.49,IN
tx_u0008_29590,u0008,2025-06-14 21:44:33,withdraw,251.62,IR
tx_u0008_21845,u0008,2025-04-22 09:23:30,withdraw,2792.44,SA
tx_u0008_1835,u0008,2025-01-17 09:54:19,withdraw,4185.41,IN
tx_u0008_31113,u0008,2025-02-07 16:08:16,deposit,3670.34,SA
tx_u0008_87305,u0008,2025-02-24 08:43:17,withdraw,379.05,IN
tx_u0008_70136,u0008,2025-02-02 03:40:10,deposit,622.78,NG
tx_u0008_39786,u0008,2025-01-24 10:43:43,withdraw,3871.35,RU
tx_u0008_97760,u0008,2025-03-18 18:07:17,trade,1163.39,RU
tx_u0008_88033,u0008,2025-04-24 15:57:51,deposit,2850.76,FR
tx_u0008_29127,u0008,2025-04-23 05:16:54,withdraw,16.76,IN
tx_u0008_23693,u0008,2025-03-26 11:49:40,deposit,1060.05,DE
tx_u0008_47793,u0008,2025-05-03 11:05:09,trade,128.69,NG
tx_u0008_10892,u0008,2025-06-11 11:25:49,deposit,4551.21,IN
tx_u0008_54711,u0008,2025-01-19 05:30:54,withdraw,273.96,US
tx_u0008_27650,u0008,2025-05-30 21:56:01,deposit,325.36,US
tx_u0008_79971,u0008,2025-02-11 03:28:29,trade,233.65,CN
tx_u0008_1315,u0008,2025-02-07 18:16:10,trade,175.37,BR
tx_u0008_49427,u0008,2025-06-10 11:52:16,deposit,1593.44,US
tx_u0008_24916,u0008,2025-05-03 06:56:32,trade,482.02,BR
tx_u0008_79141,u0008,2025-06-02 10:55:28,withdraw,1075.74,FR
tx_u0008_33429,u0008,2025-03-27 20:47:21,deposit,2895.67,DE
tx_u0008_80737,u0008,2025-02-28 12:13:25,trade,1679.51,NG
tx_u0008_34024,u0008,2025-01-10 16:11:54,trade,1447.73,DE
tx_u0008_56726,u0008,2025-05-16 11:06:58,trade,708.69,IR
tx_u0008_95409,u0008,2025-06-12 01:03:40,trade,1028.86,CN
tx_u0008_72220,u0008,2025-01-28 10:21:03,deposit,398.82,US
tx_u0008_34462,u0008,2025-06-12 14:39:22,trade,53.58,US
tx_u0008_53123,u0008,2025-02-26 14:21:48,withdraw,3908.67,CN
tx_u0008_10970,u0008,2025-02-27 03:13:01,withdraw,771.65,SA
tx_u0008_74292,u0008,2025-01-14 01:11:41,trade,1927.66,US
tx_u0008_61638,u0008,2025-06-03 16:56:00,deposit,7443.93,DE
tx_u0008_83472,u0008,2025-01-06 16:14:28,trade,2591.9,SA
tx_u0008_56442,u0008,2025-06-20 16:15:05,withdraw,1758.04,FR
tx_u0008_15777,u0008,2025-01-10 22:19:27,trade,896.82,DE
tx_u0008_52200,u0008,2025-06-08 21:40:43,trade,449.97,FR
tx_u0008_97977,u0008,2025-04-27 00:49:35,trade,848.1,DE
tx_u0008_64762,u0008,2025-01-09 21:49:51,deposit,2033.85,CN
tx_u0008_89602,u0008,2025-02-19 07:43:07,deposit,4402.91,IN
tx_u0008_61113,u0008,2025-03-08 15:10:33,deposit,148.0,CN
tx_u0008_96824,u0008,2025-05-08 17:56:13,withdraw,5360.46,BR
tx_u0008_15565,u0008,2025-05-31 23:43:28,deposit,538.22,RU
tx_u0008_53302,u0008,2025-06-18 23:43:07,withdraw,234.46,SA
tx_u0008_59310,u0008,2025-04-19 19:01:34,deposit,490.6,IN
tx_u0008_91332,u0008,2025-05-08 13:21:04,deposit,6.51,RU
tx_u0008_91241,u0008,2025-02-20 16:12:55,withdraw,2322.42,BR
tx_u0008_59241,u0008,2025-06-20 10:24:16,trade,625.86,FR
tx_u0008_58652,u0008,2025-06-17 01:23:56,trade,515.92,IN
tx_u0008_44424,u0008,2025-01-04 00:11:44,deposit,1575.11,CN
tx_u0008_19612,u0008,2025-01-25 13:26:23,trade,881.4,SA
tx_u0008_38785,u0008,2025-01-31 00:19:07,withdraw,165.87,CN
tx_u0008_95760,u0008,2025-02-04 03:33:28,withdraw,4418.54,DE
tx_u0008_98469,u0008,2025-04-26 00:44:12,deposit,1409.31,RU
tx_u0008_5427,u0008,2025-05-21 09:17:57,trade,2346.94,DE
tx_u0008_73489,u0008,2025-03-21 02:34:33,trade,160.1,NG
tx_u0009_49141,u0009,2025-03-25 07:35:10,withdraw,310.77,SA
tx_u0009_45350,u0009,2025-06-20 04:30:34,trade,1166.36,NG
tx_u0009_43418,u0009,2025-03-27 02:09:32,withdraw,3665.19,RU
tx_u0009_3459,u0009,2025-03-14 06:38:50,deposit,2555.38,BR
tx_u0009_75672,u0009,2025-01-26 05:20:56,withdraw,2253.35,IN
tx_u0009_64145,u0009,2025-03-14 12:32:29,trade,1030.46,RU
tx_u0009_55550,u0009,2025-03-27 00:36:33,trade,414.65,SA
tx_u0009_28297,u0009,2025-06-06 19:45:52,withdraw,7871.08,RU
tx_u0009_24303,u0009,2025-01-03 04:58:43,withdraw,2410.91,NG
tx_u0009_74875,u0009,2025-03-17 02:25:10,withdraw,1084.2,DE
tx_u0009_79232,u0009,2025-06-01 23:14:49,withdraw,2441.8,SA
tx_u0009_85535,u0009,2025-04-05 19:54:30,withdraw,4812.21,IN
tx_u0009_60864,u0009,2025-02-20 00:53:52,withdraw,2002.39,IR
tx_u0009_67378,u0009,2025-02-26 02:30:50,trade,236.9,FR
tx_u0009_75136,u0009,2025-05-30 03:52:26,trade,817.04,IN
tx_u0009_75516,u0009,2025-05-21 20:06:15,withdraw,583.32,NG
tx_u0009_3153,u0009,2025-04-15 22:27:12,trade,2547.84,US
tx_u0009_24975,u0009,2025-01-20 12:07:31,deposit,552.55,IN
tx_u0009_81759,u0009,2025-01-03 09:59:19,withdraw,608.51,RU
tx_u0009_52085,u0009,2025-03-04 04:53:12,trade,1383.46,SA
tx_u0009_61771,u0009,2025-06-20 13:31:05,trade,3840.64,CN
tx_u0009_35014,u0009,2025-05-15 09:06:28,trade,786.95,CN
tx_u0009_17303,u0009,2025-06-19 01:26:56,trade,4348.03,NG
tx_u0009_11705,u0009,2025-02-28 19:44:11,trade,2056.72,CN
tx_u0009_5121,u0009,2025-04-28 18:26:48,deposit,303.93,SA
tx_u0009_34024,u0009,2025-04-13 19:07:14,withdraw,16.68,IN
tx_u0009_12118,u0009,2025-03-12 03:03:59,withdraw,2827.21,FR
tx_u0009_88170,u0009,2025-04-24 16:12:31,withdraw,366.42,US
tx_u0009_19056,u0009,2025-02-08 03:58:11,deposit,5205.37,DE
tx_u0009_14952,u0009,2025-05-07 16:23:54,withdraw,724.2,SA
tx_u0009_32393,u0009,2025-05-26 09:17:19,trade,1157.17,CN
tx_u0009_58474,u0009,2025-06-22 11:51:21,deposit,1259.44,US
tx_u0009_8576,u0009,2025-05-16 22:43:36,trade,5092.85,IN
tx_u0009_1153,u0009,2025-01-19 04:35:21,trade,3543.28,CN
tx_u0009_90176,u0009,2025-05-29 03:07:50,withdraw,473.58,NG
tx_u0009_33997,u0009,2025-03-13 16:47:52,withdraw,2541.19,CN
tx_u0009_32867,u0009,2025-02-17 14:51:21,deposit,1924.13,RU
tx_u0009_21664,u0009,2025-03-16 12:33:56,withdraw,2917.51,FR
tx_u0009_72753,u0009,2025-05-19 08:54:11,trade,553.67,RU
tx_u0009_98397,u0009,2025-04-05 22:59:36,trade,428.12,RU
tx_u0009_38411,u0009,2025-03-21 03:20:21,withdraw,581.96,IR
tx_u0009_93068,u0009,2025-01-21 07:07:15,withdraw,1850.93,IN
tx_u0009_72769,u0009,2025-03-27 00:06:22,trade,2528.21,IN
tx_u0009_23471,u0009,2025-01-05 07:07:39,trade,632.73,CN
tx_u0009_85961,u0009,2025-06-10 18:22:36,withdraw,627.56,BR
tx_u0009_66832,u0009,2025-02-07 16:13:30,trade,1678.98,NG
tx_u0009_28222,u0009,2025-04-24 02:05:27,withdraw,566.69,IN
tx_u0009_3340,u0009,2025-05-06 00:53:11,withdraw,828.47,RU
tx_u0009_91358,u0009,2025-03-19 09:12:57,trade,531.5,IN
tx_u0009_18294,u0009,2025-05-23 01:31:26,trade,5667.89,BR
tx_u0009_3010,u0009,2025-04-19 01:56:01,trade,3890.98,SA
tx_u0009_6035,u0009,2025-04-20 23:19:49,withdraw,1718.16,DE
tx_u0009_60491,u0009,2025-05-13 10:47:53,deposit,2951.46,NG
tx_u0009_7313,u0009,2025-05-18 07:02:32,deposit,2949.75,CN
tx_u0009_6407,u0009,2025-06-18 03:33:46,withdraw,3400.57,NG
tx_u0009_76976,u0009,2025-02-23 15:54:24,trade,2116.31,DE
tx_u0009_46314,u0009,2025-01-04 21:13:24,withdraw,6099.28,IR
tx_u0009_23671,u0009,2025-04-02 14:44:08,trade,4821.84,BR
tx_u0009_38790,u0009,2025-02-25 14:58:33,deposit,3061.0,SA
tx_u0009_78135,u0009,2025-03-07 02:45:53,trade,51.61,IR
tx_u0009_70487,u0009,2025-03-22 05:53:17,withdraw,292.22,IN
tx_u0009_24550,u0009,2025-01-20 10:47:08,withdraw,3188.74,FR
tx_u0009_16139,u0009,2025-02-09 22:23:15,deposit,790.11,SA
tx_u0009_14719,u0009,2025-04-30 09:28:37,withdraw,869.06,IN
tx_u0009_12067,u0009,2025-06-04 20:15:19,deposit,1508.08,IN
tx_u0009_61659,u0009,2025-02-11 09:16:36,trade,3240.93,BR
tx_u0009_79490,u0009,2025-03-26 21:34:25,deposit,360.69,DE
tx_u0009_67409,u0009,2025-02-10 18:11:02,trade,210.33,CN
tx_u0009_27916,u0009,2025-01-18 12:44:57,trade,2608.91,RU
tx_u0009_60085,u0009,2025-05-29 00:34:44,withdraw,618.8,SA
tx_u0009_49700,u0009,2025-03-16 06:05:10,deposit,2078.15,US
tx_u0009_76357,u0009,2025-01-19 02:57:35,trade,198.67,SA
tx_u0009_41392,u0009,2025-03-27 21:15:50,withdraw,2815.05,CN
tx_u0009_12271,u0009,2025-06-03 19:38:00,deposit,2474.57,NG
tx_u0009_3634,u0009,2025-05-17 17:29:12,deposit,900.97,RU
tx_u0009_83573,u0009,2025-03-10 09:38:11,deposit,990.6,IR
tx_u0009_305,u0009,2025-02-18 05:34:38,deposit,2243.31,DE
tx_u0009_46526,u0009,2025-01-29 19:35:51,deposit,7369.21,RU
tx_u0009_56326,u0009,2025-05-28 10:04:10,trade,58.71,US
tx_u0009_41078,u0009,2025-01-31 04:19:21,deposit,798.32,IN
tx_u0009_82812,u0009,2025-04-06 05:34:03,trade,1452.43,CN
tx_u0009_38948,u0009,2025-06-14 09:58:58,deposit,5249.48,FR
tx_u0009_18160,u0009,2025-03-14 09:15:38,trade,1497.02,RU
tx_u0009_94805,u0009,2025-05-13 12:29:40,deposit,2553.17,IR
tx_u0009_67076,u0009,2025-04-11 19:33:48,trade,3428.9,IN
tx_u0009_2519,u0009,2025-02-24 06:18:27,trade,1417.29,US
tx_u0009_27000,u0009,2025-06-16 22:49:15,deposit,682.45,US
tx_u0009_75627,u0009,2025-04-23 23:20:08,deposit,1151.04,CN
tx_u0010_3537,u0010,2025-06-10 02:49:31,withdraw,2971.34,IR
tx_u0010_23765,u0010,2025-03-21 04:20:15,withdraw,91.29,IR
tx_u0010_70246,u0010,2025-03-17 19:45:05,withdraw,2288.24,RU
tx_u0010_52373,u0010,2025-01-08 14:04:09,trade,2878.77,NG
tx_u0010_45197,u0010,2025-01-02 06:26:56,trade,939.52,FR
tx_u0010_78072,u0010,2025-05-22 15:57:23,withdraw,1598.64,DE
tx_u0010_96150,u0010,2025-03-17 23:26:25,deposit,327.38,IR
tx_u0010_29580,u0010,2025-01-18 19:11:39,withdraw,587.93,SA
tx_u0010_39312,u0010,2025-06-12 23:43:00,trade,3357.25,DE
tx_u0010_48025,u0010,2025-02-24 04:16:37,deposit,735.08,BR
tx_u0010_97700,u0010,2025-03-11 22:06:05,trade,79.83,BR
tx_u0010_6217,u0010,2025-04-26 17:07:59,withdraw,651.3,FR
tx_u0010_62944,u0010,2025-04-18 15:19:21,deposit,912.53,SA
tx_u0010_28838,u0010,2025-01-12 17:38:28,withdraw,612.88,IR
tx_u0010_44607,u0010,2025-05-20 08:38:43,trade,34.58,BR
tx_u0010_64506,u0010,2025-06-18 12:41:58,trade,637.51,DE
tx_u0010_20198,u0010,2025-04-04 13:28:51,trade,1574.46,BR
tx_u0010_10739,u0010,2025-02-08 23:58:11,deposit,172.37,IR
tx_u0010_10684,u0010,2025-04-03 13:05:46,deposit,651.9,BR
tx_u0010_67841,u0010,2025-06-12 07:04:02,withdraw,585.05,US
tx_u0010_93605,u0010,2025-01-28 06:02:52,deposit,76.88,IR
tx_u0010_5010,u0010,2025-04-19 02:15:45,withdraw,162.2,IR
tx_u0010_86680,u0010,2025-02-20 02:31:13,trade,155.11,US
tx_u0010_47461,u0010,2025-03-26 01:32:13,withdraw,3659.94,IR
tx_u0010_49797,u0010,2025-02-05 03:19:22,deposit,3123.87,US
tx_u0010_88734,u0010,2025-03-17 16:50:35,withdraw,4825.79,RU
tx_u0010_83000,u0010,2025-02-02 17:23:18,deposit,744.57,BR
tx_u0010_57677,u0010,2025-03-06 20:04:35,deposit,357.89,RU
tx_u0010_45361,u0010,2025-06-07 21:58:11,deposit,2781.83,DE
tx_u0010_6575,u0010,2025-04-04 13:35:37,deposit,796.4,FR
tx_u0010_40030,u0010,2025-06-20 10:08:31,withdraw,497.55,NG
tx_u0010_34496,u0010,2025-04-30 08:08:05,trade,466.77,IR
tx_u0010_75209,u0010,2025-03-27 00:50:44,withdraw,3047.16,RU
tx_u0010_96178,u0010,2025-01-27 09:33:22,deposit,711.4,SA
tx_u0010_72145,u0010,2025-01-15 10:56:39,deposit,2323.54,FR
tx_u0010_95423,u0010,2025-04-06 20:49:40,trade,3082.31,SA
tx_u0010_53795,u0010,2025-05-10 17:19:01,trade,1536.99,SA
tx_u0010_26843,u0010,2025-06-20 22:23:58,trade,4483.78,IR
tx_u0010_86331,u0010,2025-04-30 05:53:20,withdraw,1733.35,NG
tx_u0011_45279,u0011,2025-02-08 11:16:33,trade,1724.53,NG
tx_u0011_18625,u0011,2025-05-07 16:25:40,trade,621.63,IR
tx_u0011_76695,u0011,2025-02-26 12:16:18,deposit,2556.52,NG
tx_u0011_67769,u0011,2025-02-14 09:40:20,deposit,750.47,IN
tx_u0011_18338,u0011,2025-06-01 13:49:33,deposit,481.9,IR
tx_u0011_13568,u0011,2025-02-26 05:18:49,withdraw,3919.76,NG
tx_u0011_49446,u0011,2025-04-19 18:43:58,withdraw,819.26,US
tx_u0011_84179,u0011,2025-03-11 11:48:19,deposit,166.24,IN
tx_u0011_46782,u0011,2025-03-12 22:05:44,trade,1150.52,US
tx_u0011_75361,u0011,2025-02-07 03:57:37,deposit,116.88,CN
tx_u0011_84173,u0011,2025-04-18 10:40:45,withdraw,4184.9,SA
tx_u0011_33271,u0011,2025-03-11 14:38:36,trade,1533.23,IN
tx_u0011_39528,u0011,2025-03-29 09:36:16,deposit,3454.8,FR
tx_u0011_63118,u0011,2025-06-15 23:08:25,withdraw,427.34,IN
tx_u0011_29637,u0011,2025-04-13 16:51:08,withdraw,750.58,DE
tx_u0011_93118,u0011,2025-05-26 17:56:46,withdraw,1132.67,IR
tx_u0011_9062,u0011,2025-03-12 01:09:09,trade,1030.78,BR
tx_u0011_70580,u0011,2025-06-14 03:31:45,trade,5635.69,NG
tx_u0011_68400,u0011,2025-03-20 17:11:43,trade,665.95,CN
tx_u0011_8574,u0011,2025-02-28 05:52:55,withdraw,1394.91,SA
tx_u0011_1351,u0011,2025-02-02 17:21:19,trade,1257.93,CN
tx_u0011_28392,u0011,2025-05-01 03:17:44,withdraw,5633.97,NG
tx_u0011_30740,u0011,2025-02-01 00:17:46,trade,113.93,BR
tx_u0011_50303,u0011,2025-01-28 08:56:38,deposit,3473.56,FR
tx_u0011_93658,u0011,2025-01-23 11:46:00,withdraw,367.53,FR
tx_u0011_91676,u0011,2025-01-19 15:35:23,withdraw,66.1,IR
tx_u0011_92226,u0011,2025-03-07 01:11:15,deposit,590.92,BR
tx_u0011_70777,u0011,2025-06-22 02:24:00,deposit,3944.68,RU
tx_u0011_99174,u0011,2025-03-21 06:59:28,deposit,561.38,BR
tx_u0011_27286,u0011,2025-04-26 23:52:25,withdraw,986.96,CN
tx_u0011_29029,u0011,2025-01-26 17:48:07,trade,1767.88,CN
tx_u0011_50021,u0011,2025-03-17 06:32:01,withdraw,271.25,SA
tx_u0011_10651,u0011,2025-05-27 07:45:53,trade,1116.82,BR
tx_u0011_24536,u0011,2025-01-18 16:21:44,deposit,639.42,US
tx_u0011_39435,u0011,2025-02-15 06:23:16,deposit,2873.13,NG
tx_u0011_9469,u0011,2025-05-03 10:23:42,deposit,2272.37,CN
tx_u0011_89239,u0011,2025-03-22 01:43:30,withdraw,2488.92,IR
tx_u0011_48865,u0011,2025-03-28 23:25:31,trade,353.18,NG
tx_u0011_5425,u0011,2025-01-11 08:44:14,withdraw,6980.24,IR
tx_u0011_68682,u0011,2025-01-24 16:10:43,trade,4687.8,IR
tx_u0011_64254,u0011,2025-04-11 19:12:47,deposit,6266.24,FR
tx_u0011_96087,u0011,2025-04-25 02:32:43,trade,780.75,IN
tx_u0011_53163,u0011,2025-06-08 19:11:14,trade,1019.15,SA
tx_u0011_43941,u0011,2025-04-02 07:03:51,deposit,3561.92,FR
tx_u0011_56304,u0011,2025-05-16 11:44:00,trade,1566.05,BR
tx_u0011_69372,u0011,2025-05-08 00:15:38,withdraw,1956.7,DE
tx_u0011_33601,u0011,2025-02-12 12:49:43,withdraw,1660.87,NG
tx_u0011_11789,u0011,2025-04-06 20:21:07,deposit,1188.85,US
tx_u0011_86616,u0011,2025-03-13 02:52:52,deposit,1294.42,DE
tx_u0011_17833,u0011,2025-05-10 09:28:54,deposit,4349.19,RU
tx_u0011_31832,u0011,2025-03-19 14:42:09,trade,901.71,IN
tx_u0011_54308,u0011,2025-04-10 08:41:25,trade,2040.86,CN
tx_u0011_75899,u0011,2025-05-14 08:45:11,trade,838.94,IR
